country_code,welfare_type,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,gini,reporting_pop,reporting_pce,distribution_type,spl,survey_year,survey_coverage,reporting_level
FJI,consumption,HIES,0,2002 - 2013,2.15,0.003635515845,0.000595202503,0.000149028892,0.366965967414,913958,,micro,5.195252141162,2013,national,national
FJI,consumption,HIES,1,2019,2.15,0.013182688831,0.001792567462,0.000430338709,0.307068674315,918758,,micro,4.471693472066,2019,national,national
FRA,income,TIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.371455559618,51724116,9361.92288156066,micro,11.032543924311,1970,national,national
FRA,income,TIS-LIS,0,1970 - 2002,2.15,0.002490138438,0.001207623584,0.000585652066,0.359182728407,53715733,11066.3293272727,micro,13.917435534767,1975,national,national
FRA,income,TIS-LIS,0,1970 - 2002,2.15,0.002482016794,0.00144025148,0.000835741455,0.340426188083,54753575,12610.7539824088,micro,16.342802186862,1979,national,national
FRA,income,TIS-LIS,0,1970 - 2002,2.15,0.004992035901,0.00221910904,0.001942042924,0.333981212068,56275701,13267.8597026914,micro,17.503405763498,1984,national,national
FRA,income,TIS-LIS,0,1970 - 2002,2.15,0.002475460461,0.000306194713,3.7873844e-05,0.321190640031,58044701,15343.9176399704,micro,18.694437771079,1990,national,national
FRA,income,TSIS-LIS,0,1970 - 2002,2.15,0.002486389236,0.000197147007,1.5631882e-05,0.320165739007,59756533,15988.4604809161,micro,20.210190639307,1996,national,national
FRA,income,TSIS-LIS,0,1970 - 2002,2.15,0.002460969833,6.6911969e-05,1.819287e-06,0.31900148481,59969944,16017.2819312403,micro,20.332221080014,1997,national,national
FRA,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.316577637849,60192790,16594.0179726224,micro,20.793426954399,1998,national,national
FRA,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.324997714604,60504420,17080.4019951296,micro,21.023332804925,1999,national,national
FRA,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.325530557436,60921384,17585.3704450615,micro,21.505123781556,2000,national,national
FRA,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.325332901293,61367388,17897.2477240664,micro,22.032822831286,2001,national,national
FRA,income,TSIS-LIS,0,1970 - 2002,2.15,0.0,0.0,0.0,0.317781576837,61816234,18137.2608139176,micro,22.568605122703,2002,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.001573575026,0.000571205416,0.000305059922,0.314110524027,62256970,18276.3728842652,micro,20.96598787874,2003,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.00049725943,0.00023384506,0.000165215647,0.306472546574,62716306,18496.4909010509,micro,21.47598272761,2004,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000430554523,0.000293060261,0.000224926337,0.298338632742,63188395,18802.165318094,micro,21.378479549624,2005,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.00027628508,0.000195029597,0.000144372333,0.296910869249,63628261,19072.3931135214,micro,21.264842843989,2006,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000148678654,0.000110106046,8.6956103e-05,0.324277080313,64021737,19455.1324912884,micro,24.345290378882,2007,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,9.692239e-05,6.7679448e-05,5.910541e-05,0.329964416612,64379696,19447.9782834404,micro,24.63537615309,2008,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000443489977,0.000216661008,0.000132904218,0.326612190371,64710879,19407.4227884179,micro,25.25890744237,2009,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000873945695,0.000475640999,0.000331874182,0.337204159333,65030575,19675.7716680666,micro,24.819544669029,2010,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000257833919,3.2815171e-05,8.44937e-06,0.332947504605,65345233,19701.9733229996,micro,24.949188888979,2011,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.00060952414,0.000258720511,0.000137154937,0.33114858749,65662240,19523.8908499638,micro,24.906828741538,2012,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000603900835,0.000463902122,0.000365263929,0.325125517661,66002289,19522.2758139239,micro,24.852202113366,2013,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000186786679,8.1127379e-05,5.061321e-05,0.322621580894,66312067,19590.3462213109,micro,25.421544072336,2014,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.00133555046,0.000605281667,0.000358959762,0.327042273234,66548272,19809.5291077416,micro,25.698762214489,2015,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000581258826,0.000463864851,0.000384214709,0.319235125157,66724104,20108.9835521035,micro,26.03158440868,2016,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000158882247,5.2938611e-05,3.1218661e-05,0.316320520088,66918020,20347.1938221582,micro,25.870831978089,2017,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000211680548,0.000130586921,8.9390824e-05,0.323806639718,67158348,20473.5098527183,micro,25.944878803837,2018,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000514489926,0.000150798211,7.8559504e-05,0.311995639281,67388001,20764.6107244952,micro,25.434238367736,2019,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.001148958258,0.000555235598,0.000332163398,0.306614696326,67571107,19338.4652425444,micro,26.218480463584,2020,national,national
FRA,income,EU-SILC,1,2003 - 2021,2.15,0.000563573832,0.000309167805,0.000221497455,0.315009548976,67764304,20273.9152176111,micro,26.039775609176,2021,national,national
FSM,income,CPH,0,2000,2.15,0.434820555421,0.241792955449,0.165854694005,0.630841707601,24945,,micro,2.488174398342,2000,urban,urban
FSM,consumption,HIES,1,2005,2.15,0.085598070907,0.018927182053,0.006235827865,0.423557982712,110940,,micro,4.087873220041,2005,national,national
FSM,consumption,HIES,2,2013,2.15,0.160284376441,0.059161871774,0.031490309572,0.400523899612,108609,,micro,3.261005248174,2013,national,national
GAB,consumption,EGEP,0,2005,2.15,0.054838230461,0.012392905738,0.004533480431,0.421849863673,1458353,2150.29789123514,micro,4.265963628347,2005,national,national
GAB,consumption,EGEP,1,2017,2.15,0.024686419565,0.005801061826,0.002336682991,0.380243722915,2140215,2612.30608191028,micro,5.986596115456,2017,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002227999797,0.000281246656,3.5502553e-05,0.268416624908,55211700,,micro,10.143098145466,1968,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0024375852,0.000598849772,0.000147121442,0.279048991489,55441750,,micro,10.162934568852,1969,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.279645038007,55663250,10706.1138736121,micro,10.318398619333,1970,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.292935623279,55896223,11001.1799233167,micro,10.164374035508,1971,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.00230067431,0.00089898615,0.000351277925,0.287762818492,56086065,11661.3669781843,micro,10.635163343842,1972,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.288103800902,56194527,12283.4050558199,micro,11.321652232006,1973,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002383688729,0.000922847526,0.000357281362,0.289571534728,56229974,12076.3838637579,micro,11.399775778287,1974,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002368476201,0.000508078492,0.000108991492,0.278808575055,56225800,12061.174602845,micro,11.206484793836,1975,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.275896468096,56211968,12123.5607868967,micro,10.827051752161,1976,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002446809181,0.001054248496,0.000454240527,0.271418786681,56193492,12079.3328303338,micro,10.702065860645,1977,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.272353703082,56196504,12725.1737472029,micro,11.620273855884,1978,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.274326217766,56246951,13268.8738413157,micro,11.693361792071,1979,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.284778923429,56314216,13241.8250303904,micro,11.843444957254,1980,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.296870489141,56333829,13258.7548663672,micro,11.749661049853,1981,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.299030010611,56313641,13408.348864687,micro,12.79405371397,1982,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.297866841589,56332848,13966.2546711924,micro,12.311786047842,1983,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.291662039873,56422072,14266.9847337539,micro,12.823623160958,1984,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002179448964,0.00014830538,1.0091765e-05,0.304193738021,56550268,14787.707071717,micro,12.966533368163,1985,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002466789957,0.001307264593,0.000692779177,0.319191855498,56681396,15707.1019048412,micro,13.758855795768,1986,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.338534191493,56802050,16536.3680048053,micro,14.117931065413,1987,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.342728743551,56928327,17779.5768979534,micro,14.877206530166,1988,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002318226134,0.000154019007,1.0232761e-05,0.333542044012,57076711,18352.2808356399,micro,15.321704518678,1989,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.357419685894,57247586,18475.8979358642,micro,15.462725376262,1990,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.0,0.0,0.0,0.349628177407,57424897,18038.8332988171,micro,15.946668472351,1991,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002400857305,0.000308376406,3.9609188e-05,0.349554717964,57580402,18273.7075743186,micro,15.588144033642,1992,national,national
GBR,income,FES-LIS,0,1968 - 1993,2.15,0.002411700052,0.000156919377,1.0210097e-05,0.350759593445,57718614,19020.365219885,micro,15.485275060077,1993,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.00246627261,0.001645127668,0.00109738276,0.359789228874,57865745,19639.6685147578,micro,16.560742679678,1994,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002471414099,0.001509303836,0.00092173872,0.355166401443,58019030,20011.6393600891,micro,16.653301998867,1995,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.00246367195,0.000876557251,0.00031187294,0.352952405224,58166950,20705.890386602,micro,17.376379884774,1996,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002472511323,0.000936783065,0.0003549276,0.357351644631,58316954,21769.6494674684,micro,17.872406604499,1997,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002455574416,0.001345663097,0.000737427935,0.36621472693,58487141,22601.4070397881,micro,18.488762882721,1998,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002485318905,0.001704873108,0.00116950477,0.367837793053,58682466,23479.6891658658,micro,18.842017612823,1999,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002488853831,0.001857247736,0.001385926771,0.38848640927,58892514,24490.4167585824,micro,19.841380781872,2000,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002479308367,0.001647831769,0.001095204443,0.370862170064,59119673,25182.3027501917,micro,20.568825960832,2001,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002494057609,0.001880832903,0.001418384402,0.351463938125,59370479,25741.4764935535,micro,20.788800485151,2002,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002498727279,0.001739470485,0.001210919493,0.348560617581,59647577,26482.798671841,micro,21.245851720259,2003,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002497664215,0.002020732239,0.001634870995,0.348341578845,59987905,27064.278488711,micro,21.810392319412,2004,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002466498068,0.00214644994,0.001867930653,0.354850307545,60401206,27629.9318021201,micro,22.210732878568,2005,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002301396254,0.001792728203,0.001396488938,0.358799879267,60846820,27627.4507696074,micro,22.357583238808,2006,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002437754077,0.001859964969,0.001419121691,0.344131483086,61322463,28286.5134970139,micro,22.995131901423,2007,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002468744926,0.001900713116,0.001463379352,0.354451236183,61806995,27874.3862915016,micro,22.926890820869,2008,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002489277106,0.002141914265,0.001843023706,0.35137362936,62276270,26865.7924068692,micro,22.696512620362,2009,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002463516393,0.001861634727,0.001406803651,0.337056002415,62766365,27230.2665021865,micro,22.631600631766,2010,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002473062095,0.00174263171,0.001227937334,0.331910845509,63258810,26928.5863174443,micro,22.370174963688,2011,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002446766167,0.00212620546,0.001847642705,0.330906451312,63700215,27203.2226312173,micro,22.238340891069,2012,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002444582326,0.001539332722,0.000969304738,0.326995677622,64128273,27706.3222055135,micro,22.474760554205,2013,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002463004748,0.002089658267,0.001772904286,0.331409393308,64602298,28249.1585960263,micro,23.085242938716,2014,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002492474142,0.001852279059,0.001376518879,0.333119642202,65116219,28819.3571093762,micro,23.362667866207,2015,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002491728599,0.002201992715,0.001945947051,0.331092848249,65611593,29653.9050209602,micro,23.757027780819,2016,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002492965635,0.00220308591,0.00194691313,0.326081694709,66058859,29991.7397729481,micro,23.839824026494,2017,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.004984822352,0.002679077628,0.002004078132,0.336897439555,66460344,30395.7547290523,micro,23.787659165261,2018,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.004980384657,0.002293224898,0.001954926213,0.328241254302,66836327,30553.075162145,micro,24.763631605808,2019,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.004993337475,0.003056105506,0.002229684515,0.326445170918,67081234,26412.3336924142,micro,24.307771004429,2020,national,national
GBR,income,FRS-LIS,1,1994 - 2021,2.15,0.002451005476,0.002166004839,0.001914143811,0.324145763401,67026292,28400.4135985058,micro,24.58505758735,2021,national,national
GEO,consumption,HIS,0,1996,2.15,0.06767,0.014397519634,0.004145666246,0.371327071065,4491699,,group,4.468444639566,1996,national,national
GEO,consumption,HIS,1,1997,2.15,0.187844711196,0.066481101642,0.034157082762,0.406825378218,4349913,,micro,3.313702545212,1997,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.169616402754,0.062255631747,0.034021993143,0.412301815115,4243607,,micro,3.36715620798,1998,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.217903131987,0.075317525217,0.038500604115,0.401283744759,4157192,,micro,3.074621910902,1999,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.22899906721,0.081193156703,0.043205399309,0.404597609962,4077131,,micro,2.988721047294,2000,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.230084289502,0.077415570996,0.039713991848,0.395572039577,4014373,,micro,2.905376948135,2001,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.126895770875,0.037637883868,0.016944046333,0.372461286627,3978515,,micro,3.470432321742,2002,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.129491280293,0.039662279732,0.018741444031,0.366504140968,3951736,,micro,3.485977698242,2003,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.123720081535,0.037452734698,0.017891886328,0.36168820971,3927340,,micro,3.594242276582,2004,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.128827666629,0.039544352864,0.018567028137,0.373753115746,3902469,,micro,3.510423168164,2005,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.125901836205,0.038415060885,0.01796312421,0.368655483207,3880347,,micro,3.461594335948,2006,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.141970194502,0.041851060879,0.018780658412,0.381086357796,3860158,,micro,3.388933865103,2007,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.124464651274,0.036186908035,0.015912451235,0.38532716085,3848449,,micro,3.56334497601,2008,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.121279024824,0.036678389208,0.016668620236,0.382348146552,3814419,,micro,3.533095128078,2009,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.143642160341,0.044276101774,0.020280722935,0.394587009137,3786695,2364.19816655712,micro,3.509413419554,2010,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.134015424323,0.042731216233,0.020091320482,0.395935090415,3756441,2596.70333085156,micro,3.585195349278,2011,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.106662245257,0.029972809758,0.012666752194,0.38953948799,3728874,2725.12911569339,micro,3.798626452958,2012,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.080787151319,0.020905730027,0.00825976438,0.385888076791,3717668,2802.84979598963,micro,4.015738661854,2013,national,national
GEO,consumption,HIS,2,1998 - 2022,2.15,0.061270390087,0.016026318309,0.006364253177,0.37554134413,3719414,2961.75982620043,micro,4.209440648112,2014,national,national
